traveller_id,lat_o,lng_o,lat_d,lng_d,css_o,lat_css_o,lng_css_o,css_d,lat_css_d,lng_css_d
t1149,55.7337192,12.5151561,55.7023483,12.535914,CS15,55.7349516,12.513523,CS10,55.70464879999999,12.5368945
t1150,55.7337192,12.5151561,55.7030729,12.5477827,CS15,55.7349516,12.513523,CS11,55.7009488,12.5486256
t1151,55.7337192,12.5151561,55.700964,12.5414659,CS15,55.7349516,12.513523,CS11,55.7009488,12.5486256
t1152,55.7337192,12.5151561,55.6935246,12.5337137,CS15,55.7349516,12.513523,CS12,55.6910463,12.5395837
t1153,55.7337192,12.5151561,55.69347029999999,12.5343236,CS15,55.7349516,12.513523,CS12,55.6910463,12.5395837
t1154,55.7337192,12.5151561,55.6303298,12.5758695,CS15,55.7349516,12.513523,CS13,55.6317174,12.5736554
t1155,55.7337192,12.5151561,55.630171,12.576398,CS15,55.7349516,12.513523,CS13,55.6317174,12.5736554
t1156,55.7337192,12.5151561,55.695981,12.566608,CS15,55.7349516,12.513523,CS14,55.698862,12.565549
t1157,55.7337192,12.5151561,55.695981,12.566608,CS15,55.7349516,12.513523,CS14,55.698862,12.565549
t1158,55.7337192,12.5151561,55.649143,12.538063,CS15,55.7349516,12.513523,CS16,55.6498214,12.5355941
t1159,55.7337192,12.5151561,55.6508857,12.5362424,CS15,55.7349516,12.513523,CS16,55.6498214,12.5355941
t1160,55.7337192,12.5151561,55.656097,12.4854309,CS15,55.7349516,12.513523,CS17,55.656498,12.489456
t1161,55.7337192,12.5151561,55.656243,12.49368,CS15,55.7349516,12.513523,CS17,55.656498,12.489456
t1162,55.7337192,12.5151561,55.68661609999999,12.4911945,CS15,55.7349516,12.513523,CS18,55.689496,12.489151
t1163,55.7337192,12.5151561,55.68832579999999,12.489222,CS15,55.7349516,12.513523,CS18,55.689496,12.489151
t1164,55.7337192,12.5151561,55.67162899999999,12.546236,CS15,55.7349516,12.513523,CS19,55.6718713,12.5516401
t1165,55.7337192,12.5151561,55.6737346,12.550013,CS15,55.7349516,12.513523,CS19,55.6718713,12.5516401
t1166,55.7337192,12.5151561,55.6681772,12.5494579,CS15,55.7349516,12.513523,CS19,55.6718713,12.5516401
t1167,55.73391059999999,12.5147976,55.66034659999999,12.6124427,CS15,55.7349516,12.513523,CS0,55.6629687,12.6150036
t1168,55.73391059999999,12.5147976,55.663417,12.613829,CS15,55.7349516,12.513523,CS0,55.6629687,12.6150036
t1169,55.73391059999999,12.5147976,55.7155986,12.5491707,CS15,55.7349516,12.513523,CS1,55.714287,12.544606
t1170,55.73391059999999,12.5147976,55.7145986,12.5472417,CS15,55.7349516,12.513523,CS1,55.714287,12.544606
t1171,55.73391059999999,12.5147976,55.6944184,12.5088552,CS15,55.7349516,12.513523,CS2,55.6967862,12.5046889
t1172,55.73391059999999,12.5147976,55.6957116,12.5020127,CS15,55.7349516,12.513523,CS2,55.6967862,12.5046889
t1173,55.73391059999999,12.5147976,55.6815622,12.6035183,CS15,55.7349516,12.513523,CS3,55.678067,12.605109
t1174,55.73391059999999,12.5147976,55.679351,12.6063932,CS15,55.7349516,12.513523,CS3,55.678067,12.605109
t1175,55.73391059999999,12.5147976,55.6821885,12.5853534,CS15,55.7349516,12.513523,CS4,55.68544739999999,12.5850568
t1176,55.73391059999999,12.5147976,55.6858274,12.5772687,CS15,55.7349516,12.513523,CS4,55.68544739999999,12.5850568
t1177,55.73391059999999,12.5147976,55.6757724,12.5426171,CS15,55.7349516,12.513523,CS5,55.6795777,12.5433161
t1178,55.73391059999999,12.5147976,55.677688,12.546912,CS15,55.7349516,12.513523,CS5,55.6795777,12.5433161
t1179,55.73391059999999,12.5147976,55.7326892,12.5690945,CS15,55.7349516,12.513523,CS6,55.7309704,12.5659228
t1180,55.73391059999999,12.5147976,55.73273,12.5654915,CS15,55.7349516,12.513523,CS6,55.7309704,12.5659228
t1181,55.73391059999999,12.5147976,55.7051614,12.481215,CS15,55.7349516,12.513523,CS7,55.7046643,12.4787843
t1182,55.73391059999999,12.5147976,55.6538288,12.566855,CS15,55.7349516,12.513523,CS8,55.6571548,12.5684851
t1183,55.73391059999999,12.5147976,55.6576191,12.566949,CS15,55.7349516,12.513523,CS8,55.6571548,12.5684851
t1184,55.73391059999999,12.5147976,55.713568,12.5927798,CS15,55.7349516,12.513523,CS9,55.711612,12.5952725
t1185,55.73391059999999,12.5147976,55.710214,12.5926909,CS15,55.7349516,12.513523,CS9,55.711612,12.5952725
t1186,55.73391059999999,12.5147976,55.7035416,12.538201,CS15,55.7349516,12.513523,CS10,55.70464879999999,12.5368945
t1187,55.73391059999999,12.5147976,55.7023483,12.535914,CS15,55.7349516,12.513523,CS10,55.70464879999999,12.5368945
t1188,55.73391059999999,12.5147976,55.7030729,12.5477827,CS15,55.7349516,12.513523,CS11,55.7009488,12.5486256
t1189,55.73391059999999,12.5147976,55.700964,12.5414659,CS15,55.7349516,12.513523,CS11,55.7009488,12.5486256
t1190,55.73391059999999,12.5147976,55.6935246,12.5337137,CS15,55.7349516,12.513523,CS12,55.6910463,12.5395837
t1191,55.73391059999999,12.5147976,55.69347029999999,12.5343236,CS15,55.7349516,12.513523,CS12,55.6910463,12.5395837
t1192,55.73391059999999,12.5147976,55.6303298,12.5758695,CS15,55.7349516,12.513523,CS13,55.6317174,12.5736554
t1193,55.73391059999999,12.5147976,55.630171,12.576398,CS15,55.7349516,12.513523,CS13,55.6317174,12.5736554
t1194,55.73391059999999,12.5147976,55.695981,12.566608,CS15,55.7349516,12.513523,CS14,55.698862,12.565549
t1195,55.73391059999999,12.5147976,55.695981,12.566608,CS15,55.7349516,12.513523,CS14,55.698862,12.565549
t1196,55.73391059999999,12.5147976,55.649143,12.538063,CS15,55.7349516,12.513523,CS16,55.6498214,12.5355941
t1197,55.73391059999999,12.5147976,55.6508857,12.5362424,CS15,55.7349516,12.513523,CS16,55.6498214,12.5355941
t1198,55.73391059999999,12.5147976,55.656097,12.4854309,CS15,55.7349516,12.513523,CS17,55.656498,12.489456
t1199,55.73391059999999,12.5147976,55.656243,12.49368,CS15,55.7349516,12.513523,CS17,55.656498,12.489456
t1200,55.73391059999999,12.5147976,55.68661609999999,12.4911945,CS15,55.7349516,12.513523,CS18,55.689496,12.489151
t1201,55.73391059999999,12.5147976,55.68832579999999,12.489222,CS15,55.7349516,12.513523,CS18,55.689496,12.489151
t1202,55.73391059999999,12.5147976,55.67162899999999,12.546236,CS15,55.7349516,12.513523,CS19,55.6718713,12.5516401
t1203,55.73391059999999,12.5147976,55.6737346,12.550013,CS15,55.7349516,12.513523,CS19,55.6718713,12.5516401
t1204,55.73391059999999,12.5147976,55.6681772,12.5494579,CS15,55.7349516,12.513523,CS19,55.6718713,12.5516401
t1205,55.649143,12.538063,55.66034659999999,12.6124427,CS16,55.6498214,12.5355941,CS0,55.6629687,12.6150036
t1206,55.649143,12.538063,55.663417,12.613829,CS16,55.6498214,12.5355941,CS0,55.6629687,12.6150036
t1207,55.649143,12.538063,55.7155986,12.5491707,CS16,55.6498214,12.5355941,CS1,55.714287,12.544606
t1208,55.649143,12.538063,55.7145986,12.5472417,CS16,55.6498214,12.5355941,CS1,55.714287,12.544606
t1209,55.649143,12.538063,55.6944184,12.5088552,CS16,55.6498214,12.5355941,CS2,55.6967862,12.5046889
t1210,55.649143,12.538063,55.6957116,12.5020127,CS16,55.6498214,12.5355941,CS2,55.6967862,12.5046889
t1211,55.649143,12.538063,55.6815622,12.6035183,CS16,55.6498214,12.5355941,CS3,55.678067,12.605109
t1212,55.649143,12.538063,55.679351,12.6063932,CS16,55.6498214,12.5355941,CS3,55.678067,12.605109
t1213,55.649143,12.538063,55.6821885,12.5853534,CS16,55.6498214,12.5355941,CS4,55.68544739999999,12.5850568
t1214,55.649143,12.538063,55.6858274,12.5772687,CS16,55.6498214,12.5355941,CS4,55.68544739999999,12.5850568
t1215,55.649143,12.538063,55.6757724,12.5426171,CS16,55.6498214,12.5355941,CS5,55.6795777,12.5433161
t1216,55.649143,12.538063,55.677688,12.546912,CS16,55.6498214,12.5355941,CS5,55.6795777,12.5433161
t1217,55.649143,12.538063,55.7326892,12.5690945,CS16,55.6498214,12.5355941,CS6,55.7309704,12.5659228
t1218,55.649143,12.538063,55.73273,12.5654915,CS16,55.6498214,12.5355941,CS6,55.7309704,12.5659228
t1219,55.649143,12.538063,55.7051614,12.481215,CS16,55.6498214,12.5355941,CS7,55.7046643,12.4787843
t1220,55.649143,12.538063,55.6538288,12.566855,CS16,55.6498214,12.5355941,CS8,55.6571548,12.5684851
t1221,55.649143,12.538063,55.6576191,12.566949,CS16,55.6498214,12.5355941,CS8,55.6571548,12.5684851
t1222,55.649143,12.538063,55.713568,12.5927798,CS16,55.6498214,12.5355941,CS9,55.711612,12.5952725
t1223,55.649143,12.538063,55.710214,12.5926909,CS16,55.6498214,12.5355941,CS9,55.711612,12.5952725
t1224,55.649143,12.538063,55.7035416,12.538201,CS16,55.6498214,12.5355941,CS10,55.70464879999999,12.5368945
t1225,55.649143,12.538063,55.7023483,12.535914,CS16,55.6498214,12.5355941,CS10,55.70464879999999,12.5368945
t1226,55.649143,12.538063,55.7030729,12.5477827,CS16,55.6498214,12.5355941,CS11,55.7009488,12.5486256
t1227,55.649143,12.538063,55.700964,12.5414659,CS16,55.6498214,12.5355941,CS11,55.7009488,12.5486256
t1228,55.649143,12.538063,55.6935246,12.5337137,CS16,55.6498214,12.5355941,CS12,55.6910463,12.5395837
t1229,55.649143,12.538063,55.69347029999999,12.5343236,CS16,55.6498214,12.5355941,CS12,55.6910463,12.5395837
t1230,55.649143,12.538063,55.6303298,12.5758695,CS16,55.6498214,12.5355941,CS13,55.6317174,12.5736554
t1231,55.649143,12.538063,55.630171,12.576398,CS16,55.6498214,12.5355941,CS13,55.6317174,12.5736554
t1232,55.649143,12.538063,55.695981,12.566608,CS16,55.6498214,12.5355941,CS14,55.698862,12.565549
t1233,55.649143,12.538063,55.695981,12.566608,CS16,55.6498214,12.5355941,CS14,55.698862,12.565549
t1234,55.649143,12.538063,55.7337192,12.5151561,CS16,55.6498214,12.5355941,CS15,55.7349516,12.513523
t1235,55.649143,12.538063,55.73391059999999,12.5147976,CS16,55.6498214,12.5355941,CS15,55.7349516,12.513523
t1236,55.649143,12.538063,55.656097,12.4854309,CS16,55.6498214,12.5355941,CS17,55.656498,12.489456
t1237,55.649143,12.538063,55.656243,12.49368,CS16,55.6498214,12.5355941,CS17,55.656498,12.489456
t1238,55.649143,12.538063,55.68661609999999,12.4911945,CS16,55.6498214,12.5355941,CS18,55.689496,12.489151
t1239,55.649143,12.538063,55.68832579999999,12.489222,CS16,55.6498214,12.5355941,CS18,55.689496,12.489151
t1240,55.649143,12.538063,55.67162899999999,12.546236,CS16,55.6498214,12.5355941,CS19,55.6718713,12.5516401
t1241,55.649143,12.538063,55.6737346,12.550013,CS16,55.6498214,12.5355941,CS19,55.6718713,12.5516401
t1242,55.649143,12.538063,55.6681772,12.5494579,CS16,55.6498214,12.5355941,CS19,55.6718713,12.5516401
t1243,55.6508857,12.5362424,55.66034659999999,12.6124427,CS16,55.6498214,12.5355941,CS0,55.6629687,12.6150036
t1244,55.6508857,12.5362424,55.663417,12.613829,CS16,55.6498214,12.5355941,CS0,55.6629687,12.6150036
t1245,55.6508857,12.5362424,55.7155986,12.5491707,CS16,55.6498214,12.5355941,CS1,55.714287,12.544606
t1246,55.6508857,12.5362424,55.7145986,12.5472417,CS16,55.6498214,12.5355941,CS1,55.714287,12.544606
t1247,55.6508857,12.5362424,55.6944184,12.5088552,CS16,55.6498214,12.5355941,CS2,55.6967862,12.5046889
t1248,55.6508857,12.5362424,55.6957116,12.5020127,CS16,55.6498214,12.5355941,CS2,55.6967862,12.5046889
t1249,55.6508857,12.5362424,55.6815622,12.6035183,CS16,55.6498214,12.5355941,CS3,55.678067,12.605109
t1250,55.6508857,12.5362424,55.679351,12.6063932,CS16,55.6498214,12.5355941,CS3,55.678067,12.605109
t1251,55.6508857,12.5362424,55.6821885,12.5853534,CS16,55.6498214,12.5355941,CS4,55.68544739999999,12.5850568
t1252,55.6508857,12.5362424,55.6858274,12.5772687,CS16,55.6498214,12.5355941,CS4,55.68544739999999,12.5850568
t1253,55.6508857,12.5362424,55.6757724,12.5426171,CS16,55.6498214,12.5355941,CS5,55.6795777,12.5433161
t1254,55.6508857,12.5362424,55.677688,12.546912,CS16,55.6498214,12.5355941,CS5,55.6795777,12.5433161
t1255,55.6508857,12.5362424,55.7326892,12.5690945,CS16,55.6498214,12.5355941,CS6,55.7309704,12.5659228
t1256,55.6508857,12.5362424,55.73273,12.5654915,CS16,55.6498214,12.5355941,CS6,55.7309704,12.5659228
t1257,55.6508857,12.5362424,55.7051614,12.481215,CS16,55.6498214,12.5355941,CS7,55.7046643,12.4787843
t1258,55.6508857,12.5362424,55.6538288,12.566855,CS16,55.6498214,12.5355941,CS8,55.6571548,12.5684851
t1259,55.6508857,12.5362424,55.6576191,12.566949,CS16,55.6498214,12.5355941,CS8,55.6571548,12.5684851
t1260,55.6508857,12.5362424,55.713568,12.5927798,CS16,55.6498214,12.5355941,CS9,55.711612,12.5952725
t1261,55.6508857,12.5362424,55.710214,12.5926909,CS16,55.6498214,12.5355941,CS9,55.711612,12.5952725
t1262,55.6508857,12.5362424,55.7035416,12.538201,CS16,55.6498214,12.5355941,CS10,55.70464879999999,12.5368945
t1263,55.6508857,12.5362424,55.7023483,12.535914,CS16,55.6498214,12.5355941,CS10,55.70464879999999,12.5368945
t1264,55.6508857,12.5362424,55.7030729,12.5477827,CS16,55.6498214,12.5355941,CS11,55.7009488,12.5486256
t1265,55.6508857,12.5362424,55.700964,12.5414659,CS16,55.6498214,12.5355941,CS11,55.7009488,12.5486256
t1266,55.6508857,12.5362424,55.6935246,12.5337137,CS16,55.6498214,12.5355941,CS12,55.6910463,12.5395837
t1267,55.6508857,12.5362424,55.69347029999999,12.5343236,CS16,55.6498214,12.5355941,CS12,55.6910463,12.5395837
t1268,55.6508857,12.5362424,55.6303298,12.5758695,CS16,55.6498214,12.5355941,CS13,55.6317174,12.5736554
t1269,55.6508857,12.5362424,55.630171,12.576398,CS16,55.6498214,12.5355941,CS13,55.6317174,12.5736554
t1270,55.6508857,12.5362424,55.695981,12.566608,CS16,55.6498214,12.5355941,CS14,55.698862,12.565549
t1271,55.6508857,12.5362424,55.695981,12.566608,CS16,55.6498214,12.5355941,CS14,55.698862,12.565549
t1272,55.6508857,12.5362424,55.7337192,12.5151561,CS16,55.6498214,12.5355941,CS15,55.7349516,12.513523
t1273,55.6508857,12.5362424,55.73391059999999,12.5147976,CS16,55.6498214,12.5355941,CS15,55.7349516,12.513523
t1274,55.6508857,12.5362424,55.656097,12.4854309,CS16,55.6498214,12.5355941,CS17,55.656498,12.489456
t1275,55.6508857,12.5362424,55.656243,12.49368,CS16,55.6498214,12.5355941,CS17,55.656498,12.489456
t1276,55.6508857,12.5362424,55.68661609999999,12.4911945,CS16,55.6498214,12.5355941,CS18,55.689496,12.489151
t1277,55.6508857,12.5362424,55.68832579999999,12.489222,CS16,55.6498214,12.5355941,CS18,55.689496,12.489151
t1278,55.6508857,12.5362424,55.67162899999999,12.546236,CS16,55.6498214,12.5355941,CS19,55.6718713,12.5516401
t1279,55.6508857,12.5362424,55.6737346,12.550013,CS16,55.6498214,12.5355941,CS19,55.6718713,12.5516401
t1281,55.656097,12.4854309,55.66034659999999,12.6124427,CS17,55.656498,12.489456,CS0,55.6629687,12.6150036
t1282,55.656097,12.4854309,55.663417,12.613829,CS17,55.656498,12.489456,CS0,55.6629687,12.6150036
t1283,55.656097,12.4854309,55.7155986,12.5491707,CS17,55.656498,12.489456,CS1,55.714287,12.544606
t1284,55.656097,12.4854309,55.7145986,12.5472417,CS17,55.656498,12.489456,CS1,55.714287,12.544606
t1285,55.656097,12.4854309,55.6944184,12.5088552,CS17,55.656498,12.489456,CS2,55.6967862,12.5046889
t1286,55.656097,12.4854309,55.6957116,12.5020127,CS17,55.656498,12.489456,CS2,55.6967862,12.5046889
t1287,55.656097,12.4854309,55.6815622,12.6035183,CS17,55.656498,12.489456,CS3,55.678067,12.605109
t1288,55.656097,12.4854309,55.679351,12.6063932,CS17,55.656498,12.489456,CS3,55.678067,12.605109
t1289,55.656097,12.4854309,55.6821885,12.5853534,CS17,55.656498,12.489456,CS4,55.68544739999999,12.5850568
t1290,55.656097,12.4854309,55.6858274,12.5772687,CS17,55.656498,12.489456,CS4,55.68544739999999,12.5850568
t1291,55.656097,12.4854309,55.6757724,12.5426171,CS17,55.656498,12.489456,CS5,55.6795777,12.5433161
t1292,55.656097,12.4854309,55.677688,12.546912,CS17,55.656498,12.489456,CS5,55.6795777,12.5433161
t1293,55.656097,12.4854309,55.7326892,12.5690945,CS17,55.656498,12.489456,CS6,55.7309704,12.5659228
t1294,55.656097,12.4854309,55.73273,12.5654915,CS17,55.656498,12.489456,CS6,55.7309704,12.5659228
t1295,55.656097,12.4854309,55.7051614,12.481215,CS17,55.656498,12.489456,CS7,55.7046643,12.4787843
t1296,55.656097,12.4854309,55.6538288,12.566855,CS17,55.656498,12.489456,CS8,55.6571548,12.5684851
t1297,55.656097,12.4854309,55.6576191,12.566949,CS17,55.656498,12.489456,CS8,55.6571548,12.5684851
t1298,55.656097,12.4854309,55.713568,12.5927798,CS17,55.656498,12.489456,CS9,55.711612,12.5952725
t1299,55.656097,12.4854309,55.710214,12.5926909,CS17,55.656498,12.489456,CS9,55.711612,12.5952725
t1300,55.656097,12.4854309,55.7035416,12.538201,CS17,55.656498,12.489456,CS10,55.70464879999999,12.5368945
t1301,55.656097,12.4854309,55.7023483,12.535914,CS17,55.656498,12.489456,CS10,55.70464879999999,12.5368945
t1302,55.656097,12.4854309,55.7030729,12.5477827,CS17,55.656498,12.489456,CS11,55.7009488,12.5486256
t1303,55.656097,12.4854309,55.700964,12.5414659,CS17,55.656498,12.489456,CS11,55.7009488,12.5486256
t1304,55.656097,12.4854309,55.6935246,12.5337137,CS17,55.656498,12.489456,CS12,55.6910463,12.5395837
t1305,55.656097,12.4854309,55.69347029999999,12.5343236,CS17,55.656498,12.489456,CS12,55.6910463,12.5395837
t1306,55.656097,12.4854309,55.6303298,12.5758695,CS17,55.656498,12.489456,CS13,55.6317174,12.5736554
t1307,55.656097,12.4854309,55.630171,12.576398,CS17,55.656498,12.489456,CS13,55.6317174,12.5736554
t1308,55.656097,12.4854309,55.695981,12.566608,CS17,55.656498,12.489456,CS14,55.698862,12.565549
t1309,55.656097,12.4854309,55.695981,12.566608,CS17,55.656498,12.489456,CS14,55.698862,12.565549
t1310,55.656097,12.4854309,55.7337192,12.5151561,CS17,55.656498,12.489456,CS15,55.7349516,12.513523
t1311,55.656097,12.4854309,55.73391059999999,12.5147976,CS17,55.656498,12.489456,CS15,55.7349516,12.513523
t1312,55.656097,12.4854309,55.649143,12.538063,CS17,55.656498,12.489456,CS16,55.6498214,12.5355941
t1313,55.656097,12.4854309,55.6508857,12.5362424,CS17,55.656498,12.489456,CS16,55.6498214,12.5355941
t1315,55.656097,12.4854309,55.68661609999999,12.4911945,CS17,55.656498,12.489456,CS18,55.689496,12.489151
t1316,55.656097,12.4854309,55.68832579999999,12.489222,CS17,55.656498,12.489456,CS18,55.689496,12.489151
t1317,55.656097,12.4854309,55.67162899999999,12.546236,CS17,55.656498,12.489456,CS19,55.6718713,12.5516401
t1318,55.656097,12.4854309,55.6737346,12.550013,CS17,55.656498,12.489456,CS19,55.6718713,12.5516401
t1319,55.656097,12.4854309,55.6681772,12.5494579,CS17,55.656498,12.489456,CS19,55.6718713,12.5516401
t1320,55.656243,12.49368,55.66034659999999,12.6124427,CS17,55.656498,12.489456,CS0,55.6629687,12.6150036
t1321,55.656243,12.49368,55.663417,12.613829,CS17,55.656498,12.489456,CS0,55.6629687,12.6150036
t1322,55.656243,12.49368,55.7155986,12.5491707,CS17,55.656498,12.489456,CS1,55.714287,12.544606
t1323,55.656243,12.49368,55.7145986,12.5472417,CS17,55.656498,12.489456,CS1,55.714287,12.544606
t1324,55.656243,12.49368,55.6944184,12.5088552,CS17,55.656498,12.489456,CS2,55.6967862,12.5046889
t1325,55.656243,12.49368,55.6957116,12.5020127,CS17,55.656498,12.489456,CS2,55.6967862,12.5046889
t1326,55.656243,12.49368,55.6815622,12.6035183,CS17,55.656498,12.489456,CS3,55.678067,12.605109
t1327,55.656243,12.49368,55.679351,12.6063932,CS17,55.656498,12.489456,CS3,55.678067,12.605109
t1328,55.656243,12.49368,55.6821885,12.5853534,CS17,55.656498,12.489456,CS4,55.68544739999999,12.5850568
t1329,55.656243,12.49368,55.6858274,12.5772687,CS17,55.656498,12.489456,CS4,55.68544739999999,12.5850568
t1330,55.656243,12.49368,55.6757724,12.5426171,CS17,55.656498,12.489456,CS5,55.6795777,12.5433161
t1331,55.656243,12.49368,55.677688,12.546912,CS17,55.656498,12.489456,CS5,55.6795777,12.5433161
t1332,55.656243,12.49368,55.7326892,12.5690945,CS17,55.656498,12.489456,CS6,55.7309704,12.5659228
t1333,55.656243,12.49368,55.73273,12.5654915,CS17,55.656498,12.489456,CS6,55.7309704,12.5659228
t1334,55.656243,12.49368,55.7051614,12.481215,CS17,55.656498,12.489456,CS7,55.7046643,12.4787843
t1335,55.656243,12.49368,55.6538288,12.566855,CS17,55.656498,12.489456,CS8,55.6571548,12.5684851
t1336,55.656243,12.49368,55.6576191,12.566949,CS17,55.656498,12.489456,CS8,55.6571548,12.5684851
t1337,55.656243,12.49368,55.713568,12.5927798,CS17,55.656498,12.489456,CS9,55.711612,12.5952725
t1338,55.656243,12.49368,55.710214,12.5926909,CS17,55.656498,12.489456,CS9,55.711612,12.5952725
t1339,55.656243,12.49368,55.7035416,12.538201,CS17,55.656498,12.489456,CS10,55.70464879999999,12.5368945
t1340,55.656243,12.49368,55.7023483,12.535914,CS17,55.656498,12.489456,CS10,55.70464879999999,12.5368945
t1341,55.656243,12.49368,55.7030729,12.5477827,CS17,55.656498,12.489456,CS11,55.7009488,12.5486256
t1342,55.656243,12.49368,55.700964,12.5414659,CS17,55.656498,12.489456,CS11,55.7009488,12.5486256
t1343,55.656243,12.49368,55.6935246,12.5337137,CS17,55.656498,12.489456,CS12,55.6910463,12.5395837
t1344,55.656243,12.49368,55.69347029999999,12.5343236,CS17,55.656498,12.489456,CS12,55.6910463,12.5395837
t1345,55.656243,12.49368,55.6303298,12.5758695,CS17,55.656498,12.489456,CS13,55.6317174,12.5736554
t1346,55.656243,12.49368,55.630171,12.576398,CS17,55.656498,12.489456,CS13,55.6317174,12.5736554
t1347,55.656243,12.49368,55.695981,12.566608,CS17,55.656498,12.489456,CS14,55.698862,12.565549
t1348,55.656243,12.49368,55.695981,12.566608,CS17,55.656498,12.489456,CS14,55.698862,12.565549
t1349,55.656243,12.49368,55.7337192,12.5151561,CS17,55.656498,12.489456,CS15,55.7349516,12.513523
t1350,55.656243,12.49368,55.73391059999999,12.5147976,CS17,55.656498,12.489456,CS15,55.7349516,12.513523
t1351,55.656243,12.49368,55.649143,12.538063,CS17,55.656498,12.489456,CS16,55.6498214,12.5355941
t1352,55.656243,12.49368,55.6508857,12.5362424,CS17,55.656498,12.489456,CS16,55.6498214,12.5355941
t1354,55.656243,12.49368,55.68661609999999,12.4911945,CS17,55.656498,12.489456,CS18,55.689496,12.489151
t1355,55.656243,12.49368,55.68832579999999,12.489222,CS17,55.656498,12.489456,CS18,55.689496,12.489151
t1356,55.656243,12.49368,55.67162899999999,12.546236,CS17,55.656498,12.489456,CS19,55.6718713,12.5516401
t1357,55.656243,12.49368,55.6737346,12.550013,CS17,55.656498,12.489456,CS19,55.6718713,12.5516401
t1358,55.656243,12.49368,55.6681772,12.5494579,CS17,55.656498,12.489456,CS19,55.6718713,12.5516401
t1359,55.68661609999999,12.4911945,55.66034659999999,12.6124427,CS18,55.689496,12.489151,CS0,55.6629687,12.6150036
t1360,55.68661609999999,12.4911945,55.663417,12.613829,CS18,55.689496,12.489151,CS0,55.6629687,12.6150036
t1361,55.68661609999999,12.4911945,55.7155986,12.5491707,CS18,55.689496,12.489151,CS1,55.714287,12.544606
t1362,55.68661609999999,12.4911945,55.7145986,12.5472417,CS18,55.689496,12.489151,CS1,55.714287,12.544606
t1365,55.68661609999999,12.4911945,55.6815622,12.6035183,CS18,55.689496,12.489151,CS3,55.678067,12.605109
t1366,55.68661609999999,12.4911945,55.679351,12.6063932,CS18,55.689496,12.489151,CS3,55.678067,12.605109
t1367,55.68661609999999,12.4911945,55.6821885,12.5853534,CS18,55.689496,12.489151,CS4,55.68544739999999,12.5850568
t1368,55.68661609999999,12.4911945,55.6858274,12.5772687,CS18,55.689496,12.489151,CS4,55.68544739999999,12.5850568
t1369,55.68661609999999,12.4911945,55.6757724,12.5426171,CS18,55.689496,12.489151,CS5,55.6795777,12.5433161
t1370,55.68661609999999,12.4911945,55.677688,12.546912,CS18,55.689496,12.489151,CS5,55.6795777,12.5433161
t1371,55.68661609999999,12.4911945,55.7326892,12.5690945,CS18,55.689496,12.489151,CS6,55.7309704,12.5659228
t1372,55.68661609999999,12.4911945,55.73273,12.5654915,CS18,55.689496,12.489151,CS6,55.7309704,12.5659228
t1374,55.68661609999999,12.4911945,55.6538288,12.566855,CS18,55.689496,12.489151,CS8,55.6571548,12.5684851
t1375,55.68661609999999,12.4911945,55.6576191,12.566949,CS18,55.689496,12.489151,CS8,55.6571548,12.5684851
t1376,55.68661609999999,12.4911945,55.713568,12.5927798,CS18,55.689496,12.489151,CS9,55.711612,12.5952725
t1377,55.68661609999999,12.4911945,55.710214,12.5926909,CS18,55.689496,12.489151,CS9,55.711612,12.5952725
t1378,55.68661609999999,12.4911945,55.7035416,12.538201,CS18,55.689496,12.489151,CS10,55.70464879999999,12.5368945
t1379,55.68661609999999,12.4911945,55.7023483,12.535914,CS18,55.689496,12.489151,CS10,55.70464879999999,12.5368945
t1380,55.68661609999999,12.4911945,55.7030729,12.5477827,CS18,55.689496,12.489151,CS11,55.7009488,12.5486256
t1381,55.68661609999999,12.4911945,55.700964,12.5414659,CS18,55.689496,12.489151,CS11,55.7009488,12.5486256
t1382,55.68661609999999,12.4911945,55.6935246,12.5337137,CS18,55.689496,12.489151,CS12,55.6910463,12.5395837
t1383,55.68661609999999,12.4911945,55.69347029999999,12.5343236,CS18,55.689496,12.489151,CS12,55.6910463,12.5395837
t1384,55.68661609999999,12.4911945,55.6303298,12.5758695,CS18,55.689496,12.489151,CS13,55.6317174,12.5736554
t1385,55.68661609999999,12.4911945,55.630171,12.576398,CS18,55.689496,12.489151,CS13,55.6317174,12.5736554
t1386,55.68661609999999,12.4911945,55.695981,12.566608,CS18,55.689496,12.489151,CS14,55.698862,12.565549
t1387,55.68661609999999,12.4911945,55.695981,12.566608,CS18,55.689496,12.489151,CS14,55.698862,12.565549
t1388,55.68661609999999,12.4911945,55.7337192,12.5151561,CS18,55.689496,12.489151,CS15,55.7349516,12.513523
t1389,55.68661609999999,12.4911945,55.73391059999999,12.5147976,CS18,55.689496,12.489151,CS15,55.7349516,12.513523
t1390,55.68661609999999,12.4911945,55.649143,12.538063,CS18,55.689496,12.489151,CS16,55.6498214,12.5355941
t1391,55.68661609999999,12.4911945,55.6508857,12.5362424,CS18,55.689496,12.489151,CS16,55.6498214,12.5355941
t1392,55.68661609999999,12.4911945,55.656097,12.4854309,CS18,55.689496,12.489151,CS17,55.656498,12.489456
t1393,55.68661609999999,12.4911945,55.656243,12.49368,CS18,55.689496,12.489151,CS17,55.656498,12.489456
t1394,55.68661609999999,12.4911945,55.67162899999999,12.546236,CS18,55.689496,12.489151,CS19,55.6718713,12.5516401
